epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,72581.2,1.69489,1.31579,2.96405,0.79845,0.54342,0.6729,0.475,2.50604,3.07816,3.18416,0.00397019,0.00397019,0.00397019
173,73005.2,1.67985,1.3261,2.953,0.79113,0.54577,0.67231,0.47574,2.50457,3.0724,3.17837,0.00391966,0.00391966,0.00391966
174,73428.7,1.6706,1.31591,2.94147,0.80369,0.54674,0.6754,0.47789,2.50415,3.06044,3.17597,0.00386926,0.00386926,0.00386926
175,73853.9,1.67123,1.29776,2.94294,0.80121,0.54787,0.67882,0.48091,2.50083,3.04295,3.17119,0.00381899,0.00381899,0.00381899
176,74279.4,1.66492,1.27867,2.93678,0.8041,0.55602,0.68081,0.48301,2.49711,3.02947,3.16656,0.00376885,0.00376885,0.00376885
177,74704.4,1.66384,1.286,2.9376,0.8071,0.55559,0.68426,0.48489,2.49097,3.01967,3.16106,0.00371885,0.00371885,0.00371885
178,75128.5,1.6559,1.27274,2.91944,0.81008,0.55341,0.68456,0.48594,2.48966,3.01077,3.15552,0.00366899,0.00366899,0.00366899
179,75553.2,1.65034,1.24607,2.92058,0.80416,0.55818,0.68563,0.48789,2.48459,2.99956,3.15087,0.00361929,0.00361929,0.00361929
180,75978.1,1.65937,1.23977,2.92458,0.81482,0.55956,0.68733,0.48936,2.48187,2.98942,3.14752,0.00356975,0.00356975,0.00356975
181,76401.5,1.63629,1.21611,2.90225,0.81896,0.5628,0.68827,0.48935,2.47509,2.98165,3.14115,0.00352037,0.00352037,0.00352037
